ID,Groups,Description,Baseline [02-10 11:00],[02-10 12:55],[02-10 13:28],[02-10 13:46],[02-11 05:36]
I-INT-59,num methods - comprehensive,ToString. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-23,double tests,"Double.isFinite, isInfinite, isNaN, and isNegative. [2026-02-10 06:37]",OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-60,num methods - comprehensive,IsFinite. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-21,Isolate Static Properties Tests,Should access current isolate. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-61,num methods - comprehensive,IsInfinite. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-24,double tests,Double.clamp. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-62,num methods - comprehensive,IsNaN. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-23,Isolate Static Properties Tests,Should access immediate constant. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-25,double tests,Double.remainder. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-24,Isolate Static Properties Tests,Should access beforeNextEvent constant. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-38,num methods - comprehensive,IsNegative. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-39,num methods - comprehensive,Clamp. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-15,double tests,Double.hashCode. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-40,num methods - comprehensive,Remainder. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-25,Isolate.run Tests,Should have Isolate.run method available. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-41,num methods - comprehensive,CompareTo. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-16,double tests,Double static properties. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-42,num methods - comprehensive,Sign. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-7,RegExp methods - comprehensive,HasMatch. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-43,num methods - comprehensive,ToStringAsFixed. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-45,num methods - comprehensive,ToStringAsExponential. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-1,ReceivePort and SendPort Tests,Should create ReceivePort and access sendPort. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-46,num methods - comprehensive,ToStringAsPrecision. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-2,ReceivePort and SendPort Tests,Should create ReceivePort with debug name. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-3,ReceivePort and SendPort Tests,Should create ReceivePort from RawReceivePort. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-47,num methods - comprehensive,Truncate. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-48,num methods - comprehensive,TruncateToDouble. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-49,num methods - comprehensive,CeilToDouble. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-50,num methods - comprehensive,FloorToDouble. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-51,num methods - comprehensive,RoundToDouble. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-4,RawReceivePort Tests,Should create RawReceivePort with handler. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-3,RegExp methods - comprehensive,AllMatches. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-5,RawReceivePort Tests,Should create RawReceivePort with debug name. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-52,num methods - comprehensive,Parse. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-INT-53,num methods - comprehensive,TryParse. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-6,RawReceivePort Tests,Should control keepIsolateAlive property. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-4,RegExp methods - comprehensive,StringMatch. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-8,RemoteError Tests,Should create RemoteError with description and stack. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-9,RemoteError Tests,Should access stackTrace from RemoteError. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-5,RegExp methods - comprehensive,MatchAsPrefix. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-10,TransferableTypedData Tests,Should create TransferableTypedData from list. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-6,RegExp methods - comprehensive,IsCaseSensitive. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-8,RegExp methods - comprehensive,IsDotAll. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-11,TransferableTypedData Tests,Should materialize TransferableTypedData. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-9,RegExp methods - comprehensive,IsMultiLine. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-10,RegExp methods - comprehensive,IsUnicode. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-12,Isolate Control Tests,Should create Isolate with controlPort. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-11,RegExp methods - comprehensive,Pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-1,RegExp methods - comprehensive,ToString. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-REGEX-2,RegExp methods - comprehensive,Escape. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-13,Isolate Control Tests,Should create Isolate with capabilities. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-108,Interpreted Stream Bindings Tests > Stream Static Methods,Stream.value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-117,Interpreted Stream Bindings Tests > Stream Static Methods,Stream.error. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-122,Interpreted Stream Bindings Tests > Stream Static Methods,Stream.empty. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-14,Isolate Package Resolution Tests,Should resolve package URI. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-16,Isolate Package Resolution Tests,Should resolve package URI synchronously. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-17,Isolate Package Resolution Tests,Should return non-package URI as-is. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-123,Interpreted Stream Bindings Tests > Stream Static Methods,Stream.fromIterable. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-18,Stream Operations on ReceivePort Tests,Should use map on ReceivePort. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-19,Stream Operations on ReceivePort Tests,Should use where on ReceivePort. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ISO-20,Stream Operations on ReceivePort Tests,Should use take on ReceivePort. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-124,Interpreted Stream Bindings Tests > Stream Static Methods,Stream.periodic. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-125,Interpreted Stream Bindings Tests > Stream Static Methods,Stream.fromFuture. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-126,Interpreted Stream Bindings Tests > Stream Static Methods,Stream.fromFutures. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-127,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.first. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-96,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.last. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-97,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.length. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-98,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.isEmpty. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-99,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.map. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-100,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.where. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-101,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.expand. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-102,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.take. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-103,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.skip. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-104,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.takeWhile. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-105,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.skipWhile. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-106,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.distinct. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-107,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.toList. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-109,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.toSet. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-110,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.join. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-111,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.any. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-112,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.every. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-113,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.contains. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-114,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.fold. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-115,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.reduce. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-116,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.forEach. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-62,Async* Generator Tests,Basic async* generator with yield. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-118,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.cast. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-119,Interpreted Stream Bindings Tests > Stream Instance Methods & Properties,Stream.asBroadcastStream. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-60,Async* Generator Tests,Async* generator with async operations between yields. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-120,Interpreted Stream Bindings Tests > Stream Listen & Subscription,"Listen with onData, onDone. [2026-02-10 06:37]",OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-61,Async* Generator Tests,Async* generator with yield*. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-88,Interpreted Async/Await Tests,Await Future.value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-121,Interpreted Stream Bindings Tests > Stream Listen & Subscription,Listen with onError. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-63,Async* Generator Tests,Async* generator with early return. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-67,Interpreted Async/Await Tests,Await Future.delayed. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-73,Interpreted Async/Await Tests,Assign await result to variable. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-55,Async* Generator Tests,Async* generator with exception handling. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-56,Async* Generator Tests,Nested async* generators. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-80,Interpreted Async/Await Tests,Return await result directly. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-57,Async* Generator Tests,Async* generator with complex control flow. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-93,Await in Function Arguments Tests,Await in positional arguments. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-85,Interpreted Async/Await Tests,Multiple awaits in sequence. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-58,Async* Generator Tests,Multiple async* generators running concurrently. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-89,Interpreted Async/Await Tests,Nested async function calls. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-136,StreamTransformer Tests,StreamTransformer.fromHandlers with handleData. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-90,Interpreted Async/Await Tests,Sync code between awaits. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-64,Interpreted Async/Await Tests,Return non-Future from async function. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-59,Async* Generator Tests,Async* generator yielding complex objects. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-91,Await in Function Arguments Tests,Await in named arguments. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-65,Interpreted Async/Await Tests,Interpreted Async/Await Tests await in if condition. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-135,StreamTransformer Tests,StreamTransformer.fromHandlers with handleError. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-92,Await in Function Arguments Tests,Constructor with await in arguments. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-94,Await in Function Arguments Tests,Nested await in function arguments - simplified. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-66,Interpreted Async/Await Tests,Interpreted Async/Await Tests await in for loop. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-137,StreamTransformer Tests,StreamTransformer.fromHandlers with handleDone. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-68,Interpreted Async/Await Tests,Interpreted Async/Await Tests await in try/catch (success). [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-95,Await in Function Arguments Tests,Await with exception handling in arguments. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-128,StreamTransformer Tests,StreamTransformer.fromHandlers - filtering transformer. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-69,Interpreted Async/Await Tests,Interpreted Async/Await Tests await Future.error in try/catch. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-70,Interpreted Async/Await Tests,Interpreted Async/Await Tests await Future.error without try/catch. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-71,Async Control Flow Tests,Async while loop with await in body. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-129,StreamTransformer Tests,StreamTransformer.fromHandlers - mapping to different type. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-72,Async Control Flow Tests,Async while loop with await in condition. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-74,Async Control Flow Tests,Async do-while loop with await in body. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-130,StreamTransformer Tests,StreamTransformer.fromBind - custom stream binding. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-75,Async Control Flow Tests,Async do-while loop with await in condition. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-76,Async Control Flow Tests,Async for loop with await in body. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-77,Async Control Flow Tests,Async for loop with await in initializer. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-78,Async Control Flow Tests,Async for loop with await assignment in body. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-131,StreamTransformer Tests,StreamTransformer.fromBind with async operations. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-79,Async Control Flow Tests,Async for loop with await in assignment operator. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-132,StreamTransformer Tests,Chained StreamTransformers. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-81,Async Control Flow Tests,Async for-in loop with await in body. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-133,StreamTransformer Tests,StreamTransformer with multiple outputs per input. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-82,Async Control Flow Tests,Async try-catch-finally with await throwing error. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-134,StreamTransformer Tests,StreamTransformer.cast. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-83,Async Control Flow Tests,Async if statement with await in condition. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-84,Async Control Flow Tests,Async try-catch with rethrow and await error. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-86,Async Control Flow Tests,Nested for-in loops with list processing. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-87,Async Control Flow Tests,Nested for loops with list processing using indexed access. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-157,File methods - comprehensive,ExistsSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-1,File methods - comprehensive,WriteAsStringSync and readAsStringSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-PAT-7,Advanced Pattern Matching Features,Nested pattern matching with rest elements. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-154,File methods - comprehensive,DeleteSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-155,File methods - comprehensive,RenameSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-148,FileSystemEntity methods - comprehensive,ExistsSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-144,FileSystemEntity methods - comprehensive,DeleteSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-145,FileSystemEntity methods - comprehensive,RenameSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-146,FileSystemEntity methods - comprehensive,Absolute. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-PAT-1,Advanced Pattern Matching Features,Anonymous rest elements (no binding). [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-158,File methods - comprehensive,LengthSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-147,FileSystemEntity methods - comprehensive,Parent. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-PAT-2,Advanced Pattern Matching Features,Map patterns with anonymous rest. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-151,File methods - comprehensive,ResolveSymbolicLinksSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-PAT-4,Advanced Pattern Matching Features,Empty rest elements. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-149,FileSystemEntity methods - comprehensive,StatSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-153,File methods - comprehensive,Parent. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-150,FileSystemEntity methods - comprehensive,ResolveSymbolicLinksSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-142,Directory methods - comprehensive,ExistsSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-139,Directory methods - comprehensive,CreateSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-140,Directory methods - comprehensive,DeleteSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-141,Directory methods - comprehensive,ListSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-143,Directory methods - comprehensive,RenameSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-136,Directory methods - comprehensive,Absolute. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-137,Directory methods - comprehensive,Parent. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-40,StringSink methods - comprehensive,StringSink write method with StringBuffer. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-138,Directory methods - comprehensive,ResolveSymbolicLinksSync. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-37,StringSink methods - comprehensive,StringSink writeln method with StringBuffer. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-38,StringSink methods - comprehensive,StringSink writeln with no arguments. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-39,StringSink methods - comprehensive,StringSink writeAll method with list. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-41,StringSink methods - comprehensive,StringSink writeAll method with separator. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-42,StringSink methods - comprehensive,StringSink writeCharCode method. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-43,StringSink methods - comprehensive,StringSink write with different data types. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-185,Socket methods - comprehensive,Socket.connect to localhost. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-183,Socket methods - comprehensive,InternetAddress.lookup functionality. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-32,StringSink methods - comprehensive,StringSink writeAll with mixed types. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-184,Socket methods - comprehensive,InternetAddress constants. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-33,StringSink methods - comprehensive,StringSink complex usage with multiple operations. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-34,StringSink methods - comprehensive,StringSink isEmpty and isNotEmpty properties. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-35,StringSink methods - comprehensive,StringSink length property. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-STRING-36,StringSink methods - comprehensive,StringSink clear method. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-186,Socket methods - comprehensive,Socket server and client communication. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-176,Process methods - comprehensive,Process.run with echo command. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-173,Process methods - comprehensive,Process.runSync with echo command. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-167,IOSink methods - comprehensive,IOSink write and writeln to file. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-165,IOSink methods - comprehensive,IOSink writeAll method. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-174,Process methods - comprehensive,Process.start basic functionality. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-175,Process methods - comprehensive,Process.killPid functionality. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-166,IOSink methods - comprehensive,IOSink writeCharCode method. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-177,Process methods - comprehensive,ProcessResult properties. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-178,Process methods - comprehensive,Process with environment variables. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-427,MathCore tests,Math constants. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-169,Process methods - comprehensive,Process.run with working directory. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-170,Process methods - comprehensive,ProcessSignal constants availability. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
